Basin;Species;Status
Amazon;Pseudohemiodon.amazonum;native
Amazon;Pseudohemiodon.apithanos;native
Amazon;Pseudohemiodon.lamina;native
Amazon;Pseudohemiodon.laticeps;native
Amazon;Pseudohemiodon.thorectes;native
Amazon;Pseudolithoxus.dumus;native
Amazon;Pseudolithoxus.nicoi;native
Amazon;Pseudolithoxus.tigris;native
Amazon;Pseudoloricaria.laeviuscula;native
Amazon;Pseudopimelodus.bufonius;native
Amazon;Pseudopimelodus.pulcher;native
Amazon;Pseudoplatystoma.corruscans;native
Amazon;Pseudoplatystoma.fasciatum;native
Amazon;Pseudoplatystoma.tigrinum;native
Amazon;Pseudorinelepis.genibarbis;native
Amazon;Pseudostegophilus.nemurus;native
Amazon;Pseudotylosurus.angusticeps;native
Amazon;Pseudotylosurus.microps;native
Amazon;Pterobunocephalus.depressus;native
Amazon;Pterobunocephalus.dolichurus;native
Amazon;Pterodoras.granulosus;native
Amazon;Pterodoras.rivasi;native
Amazon;Pterolebias.longipinnis;native
Amazon;Pterophyllum.altum;native
Amazon;Pterophyllum.leopoldi;native
Amazon;Pterophyllum.scalare;native
Amazon;Pterosturisoma.microps;native
Amazon;Pterygoplichthys.disjunctivus;native
Amazon;Pterygoplichthys.multiradiatus;native
Amazon;Pterygoplichthys.pardalis;native
Amazon;Ptychocharax.rhyacophila;native
Amazon;Pygidianops.eigenmanni;native
Amazon;Pygocentrus.nattereri;native
Amazon;Pygopristis.denticulata;native
Amazon;Pyrrhulina.australis;native
Amazon;Pyrrhulina.beni;native
Amazon;Pyrrhulina.brevis;native
Amazon;Pyrrhulina.eleanorae;native
Amazon;Pyrrhulina.elongata;native
Amazon;Pyrrhulina.filamentosa;native
Amazon;Pyrrhulina.laeta;native
Amazon;Pyrrhulina.maxima;native
Amazon;Pyrrhulina.obermulleri;native
Amazon;Pyrrhulina.semifasciata;native
Amazon;Pyrrhulina.spilota;native
Amazon;Pyrrhulina.stoli;native
Amazon;Pyrrhulina.vittata;native
Amazon;Pyrrhulina.zigzag;native
Amazon;Racenisia.fimbriipinna;native
Amazon;Reganella.depressa;native
Amazon;Retroculus.xinguensis;native
Amazon;Rhabdolichops.caviceps;native
Amazon;Rhabdolichops.eastwardi;native
Amazon;Rhabdolichops.electrogrammus;native
Amazon;Rhabdolichops.stewarti;native
Amazon;Rhabdolichops.troscheli;native
Amazon;Rhadinoloricaria.macromystax;native
Amazon;Rhamdella.montana;native
Amazon;Rhamdella.rusbyi;native
Amazon;Rhamdia.foina;native
Amazon;Rhamdia.laukidi;native
Amazon;Brachyrhamdia.marthae;native
Amazon;Rhamdia.muelleri;native
Amazon;Rhamdia.poeyi;native
Amazon;Rhamdia.quelen;native
Amazon;Rhamphichthys.drepanium;native
Amazon;Rhamphichthys.lineatus;native
Amazon;Rhamphichthys.longior;native
Amazon;Rhamphichthys.marmoratus;native
Amazon;Rhamphichthys.rostratus;native
Amazon;Rhaphiodon.vulpinus;native
Amazon;Rhinobrycon.negrensis;native
Amazon;Rhinodoras.boehlkei;native
Amazon;Rhinosardinia.amazonica;native
Amazon;Rhinosardinia.bahiensis;native
Amazon;Rhynchodoras.woodsi;native
Amazon;Rhynchodoras.xingui;native
Amazon;Rhytiodus.argenteofuscus;native
Amazon;Rhytiodus.elongatus;native
Amazon;Rhytiodus.lauzannei;native
Amazon;Rhytiodus.microlepis;native
Amazon;Rineloricaria.beni;native
Amazon;Rineloricaria.castroi;native
Amazon;Rineloricaria.fallax;native
Amazon;Rineloricaria.formosa;native
Amazon;Rineloricaria.hasemani;native
Amazon;Rineloricaria.heteroptera;native
Amazon;Rineloricaria.konopickyi;native
Amazon;Rineloricaria.lanceolata;native
Amazon;Rineloricaria.lima;native
Amazon;Rineloricaria.melini;native
Amazon;Rineloricaria.microlepidota;native
Amazon;Rineloricaria.morrowi;native
Amazon;Rineloricaria.phoxocephala;native
Amazon;Rineloricaria.platyura;native
Amazon;Rineloricaria.teffeana;native
Amazon;Rineloricaria.wolfei;native
Amazon;Anablepsoides.atratus;native
Amazon;Anablepsoides.beniensis;native
Amazon;Laimosemion.breviceps;native
Amazon;Anablepsoides.christinae;native
Amazon;Anablepsoides.micropus;native
Amazon;Anablepsoides.derhami;native
Amazon;Laimosemion.dibaphus;native
Amazon;Anablepsoides.elongatus;native
Amazon;Anablepsoides.erberi;native
Amazon;Laimosemion.geayi;native
Amazon;Anablepsoides.holmiae;native
Amazon;Anablepsoides.immaculatus;native
Amazon;Anablepsoides.intermittens;native
Amazon;Anablepsoides.iridescens;native
Amazon;Anablepsoides.jucundus;native
Amazon;Anablepsoides.limoncochae;native
Amazon;Laimosemion.lyricauda;native
Amazon;Cynodonichthys.magdalenae;native
Amazon;Melanorivulus.modestus;native
Amazon;Anablepsoides.monticola;native
Amazon;Anablepsoides.ophiomimus;native
Amazon;Anablepsoides.ornatus;native
Amazon;Anablepsoides.peruanus;native
Amazon;Laimosemion.rectocaudatus;native
Amazon;Anablepsoides.rubrolineatus;native
Amazon;Anablepsoides.speciosus;native
Amazon;Laimosemion.strigatus;native
Amazon;Anablepsoides.taeniatus;native
Amazon;Anablepsoides.urophthalmus;native
Amazon;Anablepsoides.waimacui;native
Amazon;Anablepsoides.xanthonotus;native
Amazon;Melanorivulus.zygonectes;native
Amazon;Roeboexodon.geryi;native
Amazon;Roeboides.affinis;native
Amazon;Roeboides.biserialis;native
Amazon;Roeboides.descalvadensis;native
Amazon;Roeboides.dientonito;native
Amazon;Roeboides.dispar;native
Amazon;Roeboides.myersii;native
Amazon;Roeboides.oligistos;native
Amazon;Roeboides.prognathus;native
Amazon;Roestes.molossus;native
Amazon;Roestes.ogilviei;native
Amazon;Salminus.affinis;native
Amazon;Salminus.brasiliensis;native
Amazon;Salminus.hilarii;native
Amazon;Sarcoglanis.simplex;native
Amazon;Sartor.elongatus;native
Amazon;Sartor.respectus;native
Amazon;Satanoperca.acuticeps;native
Amazon;Satanoperca.daemon;native
Amazon;Satanoperca.jurupari;native
Amazon;Satanoperca.lilith;native
Amazon;Satanoperca.pappaterra;native
Amazon;Schizodon.dissimilis;native
Amazon;Schizodon.fasciatus;native
Amazon;Schizodon.vittatus;native
Amazon;Schultzichthys.bondi;native
Amazon;Scobinancistrus.aureatus;native
Amazon;Scobinancistrus.pariolispos;native
Amazon;Scoloplax.dicra;native
Amazon;Scoloplax.distolothrix;native
Amazon;Scoloplax.dolicholophia;native
Amazon;Scoloplax.empousa;native
Amazon;Scopaeocharax.atopodus;native
Amazon;Scopaeocharax.rhinodus;native
Amazon;Scorpiodoras.heckelii;native
Amazon;Semaprochilodus.brama;native
Amazon;Semaprochilodus.insignis;native
Amazon;Semaprochilodus.kneri;native
Amazon;Semaprochilodus.laticeps;native
Amazon;Semaprochilodus.taeniurus;native
Amazon;Serrabrycon.magoi;native
Amazon;Serrapinnus.micropterus;native
Amazon;Serrapinnus.piaba;native
Amazon;Serrasalmus.altispinis;native
Amazon;Serrasalmus.altuvei;native
Amazon;Serrasalmus.compressus;native
Amazon;Serrasalmus.eigenmanni;native
Amazon;Serrasalmus.elongatus;native
Amazon;Serrasalmus.gouldingi;native
Amazon;Serrasalmus.hastatus;native
Amazon;Serrasalmus.hollandi;native
Amazon;Serrasalmus.humeralis;native
Amazon;Serrasalmus.maculatus;native
Amazon;Serrasalmus.manueli;native
Amazon;Serrasalmus.marginatus;native
Amazon;Serrasalmus.nigricans;native
Amazon;Serrasalmus.rhombeus;native
Amazon;Serrasalmus.sanchezi;native
Amazon;Serrasalmus.serrulatus;native
Amazon;Serrasalmus.spilopleura;native
Amazon;Simpsonichthys.filamentosus;native
Amazon;Apionichthys.finis;native
Amazon;Sorubim.elongatus;native
Amazon;Sorubim.lima;native
Amazon;Sorubim.maniradii;native
Amazon;Sorubim.trigonocephalus;native
Amazon;Sorubimichthys.planiceps;native
Amazon;Spatuloricaria.caquetae;native
Amazon;Spatuloricaria.euacanthagenys;native
Amazon;Spatuloricaria.evansii;native
Amazon;Spatuloricaria.puganensis;native
Amazon;Spectracanthicus.murinus;native
Amazon;Squaliforma.biseriata;native
Amazon;Squaliforma.emarginata;native
Amazon;Squaliforma.horrida;native
Amazon;Squaliforma.phrixosoma;native
Amazon;Squaliforma.scopularia;native
Amazon;Squaliforma.squalina;native
Amazon;Squaliforma.virescens;native
Amazon;Stauroglanis.gouldingi;native
Amazon;Steatogenys.elegans;native
Amazon;Stegophilus.panzeri;native
Amazon;Stegostenopos.cryptogenes;native
Amazon;Steindachnerina.argentea;native
Amazon;Steindachnerina.bimaculata;native
Amazon;Steindachnerina.binotata;native
Amazon;Steindachnerina.brevipinna;native
Amazon;Steindachnerina.dobula;native
Amazon;Steindachnerina.fasciata;native
Amazon;Steindachnerina.guentheri;native
Amazon;Steindachnerina.hypostoma;native
Amazon;Steindachnerina.leucisca;native
Amazon;Steindachnerina.planiventris;native
Amazon;Steindachnerina.quasimodoi;native
Amazon;Stenolicmus.sarmientoi;native
Amazon;Sternarchella.orthos;native
Amazon;Sternarchella.schotti;native
Amazon;Sternarchella.sima;native
Amazon;Sternarchella.terminalis;native
Amazon;Sternarchogiton.nattereri;native
Amazon;Sternarchogiton.porcinum;native
Amazon;Sternarchorhamphus.muelleri;native
Amazon;Sternarchorhynchus.curvirostris;native
Amazon;Sternarchorhynchus.mormyrus;native
Amazon;Sternarchorhynchus.oxyrhynchus;native
Amazon;Sternarchorhynchus.roseni;native
Amazon;Sternopygus.astrabes;native
Amazon;Sternopygus.castroi;native
Amazon;Sternopygus.macrurus;native
Amazon;Sternopygus.obtusirostris;native
Amazon;Sternopygus.xingu;native
Amazon;Stethaprion.crenatum;native
Amazon;Stethaprion.erythrops;native
Amazon;Stichonodon.insignis;native
Amazon;Stictorhinus.potamius;native
Amazon;Sturisoma.brevirostre;native
Amazon;Sturisoma.guentheri;native
Amazon;Sturisoma.lyra;native
Amazon;Sturisoma.nigrirostrum;native
Amazon;Sturisoma.rostratum;native
Amazon;Sturisomatichthys.caquetae;native
Amazon;Symphysodon.aequifasciatus;native
Amazon;Symphysodon.discus;native
Amazon;Synaptolaemus.cingulatus;native
Amazon;Synbranchus.madeirae;native
Amazon;Synbranchus.marmoratus;native
Amazon;Taeniacara.candidi;native
Amazon;Tahuantinsuyoa.chipi;native
Amazon;Tahuantinsuyoa.macantzatza;native
Amazon;Tatia.aulopygia;native
Amazon;Tatia.dunni;native
Amazon;Tatia.gyrina;native
Amazon;Tatia.intermedia;native
Amazon;Centromochlus.perugiae;native
Amazon;Tatia.strigata;native
Amazon;Teleocichla.centisquama;native
Amazon;Teleocichla.centrarchus;native
Amazon;Teleocichla.gephyrogramma;native
Amazon;Teleocichla.monogramma;native
Amazon;Teleocichla.prionogenys;native
Amazon;Teleocichla.proselytus;native
Amazon;Tetragonopterus.argenteus;native
Amazon;Tetragonopterus.chalceus;native
Amazon;Tetranematichthys.quadrifilis;native
Amazon;Thalassophryne.amazonica;native
Amazon;Thayeria.boehlkei;native
Amazon;Thayeria.obliqua;native
Amazon;Thoracocharax.securis;native
Amazon;Thoracocharax.stellatus;native
Amazon;Thrissobrycon.pectinifer;native
Amazon;Tometes.makue;native
Amazon;Trachelyichthys.exilis;native
Amazon;Trachelyopterichthys.taeniatus;native
Amazon;Trachelyopterus.ceratophysus;native
Amazon;Trachelyopterus.coriaceus;native
Amazon;Trachelyopterus.galeatus;native
Amazon;Trachelyopterus.striatulus;native
Amazon;Trachycorystes.trachycorystes;native
Amazon;Trachydoras.brevis;native
Amazon;Trachydoras.microstomus;native
Amazon;Trachydoras.nattereri;native
Amazon;Trachydoras.paraguayensis;native
Amazon;Trachydoras.steindachneri;native
Amazon;Trichomycterus.barbouri;native
Amazon;Trichomycterus.bomboizanus;native
Amazon;Trichomycterus.chaberti;native
Amazon;Trichomycterus.dispar;native
Amazon;Trichomycterus.duellmani;native
Amazon;Trichomycterus.fassli;native
Amazon;Trichomycterus.gabrieli;native
Amazon;Trichomycterus.hasemani;native
Amazon;Trichomycterus.knerii;native
Amazon;Trichomycterus.taczanowskii;native
Amazon;Trichomycterus.taenia;native
Amazon;Trichomycterus.taeniops;native
Amazon;Trichomycterus.vittatus;native
Amazon;Trichomycterus.weyrauchi;native
Amazon;Tridens.melanops;native
Amazon;Tridensimilis.brevis;native
Amazon;Tridentopsis.pearsoni;native
Amazon;Trigonectes.macrophthalmus;native
Amazon;Trigonectes.rogoaguae;native
Amazon;Triportheus.albus;native
Amazon;Triportheus.angulatus;native
Amazon;Triportheus.culter;native
Amazon;Triportheus.curtus;native
Amazon;Triportheus.elongatus;native
Amazon;Triportheus.pictus;native
Amazon;Triportheus.rotundatus;native
Amazon;Tucanoichthys.tucano;native
Amazon;Typhlobelus.ternetzi;native
Amazon;Tyttobrycon.dorsimaculatus;native
Amazon;Tyttobrycon.hamatus;native
Amazon;Tyttobrycon.spinosus;native
Amazon;Tyttobrycon.xeruini;native
Amazon;Tyttocharax.cochui;native
Amazon;Tyttocharax.madeirae;native
Amazon;Tyttocharax.tambopatensis;native
Amazon;Uaru.amphiacanthoides;native
Amazon;Utiaritichthys.longidorsalis;native
Amazon;Utiaritichthys.sennaebragai;native
Amazon;Vandellia.cirrhosa;native
Amazon;Vandellia.sanguinea;native
Amazon;Wertheimeria.maculata;native
Amazon;Xenurobrycon.heterodon;native
Amazon;Xenurobrycon.polyancistrus;native
Amazon;Xenurobrycon.pteropus;native
Amazon;Xyliphius.lepturus;native
Amazon;Xyliphius.melanopterus;native
Amazon;Zungaro.zungaro;native
Ameca;Agonostomus.monticola;native
Ameca;Algansea.tincella;native
Ameca;Allodontichthys.polylepis;native
Ameca;Allotoca.goslinei;native
Ameca;Allotoca.maculata;native
Ameca;Ameca.splendens;native
Ameca;Atherinella.crystallina;native
Ameca;Chirostoma.humboldtianum;native
Ameca;Chirostoma.jordani;exotic
Ameca;Cichlasoma.beani;native
Ameca;Dormitator.maculatus;native
Ameca;Elops.affinis;native
Ameca;Gobiomorus.polylepis;native
Ameca;Ictalurus.dugesii;native
Ameca;Ilyodon.furcidens;native
Ameca;Moxostoma.austrinum;native
Ameca;Notropis.amecae;native
Ameca;Poecilia.butleri;native
Ameca;Poeciliopsis.infans;native
Ameca;Poeciliopsis.viriosa;native
Ameca;Sicydium.multipunctatum;native
Ameca;Skiffia.francesae;native
Ameca;Xenotoca.eiseni;native
Ameca;Xenotoca.melanosoma;native
Ameca;Xiphophorus.hellerii;exotic
Ameca;Xiphophorus.maculatus;exotic
Ameca;Zoogoneticus.quitzeoensis;native
Amguema;Coregonus.lavaretus;native
Amguema;Coregonus.nasus;native
Amguema;Coregonus.sardinella;native
Amguema;Cottus.cognatus;native
Amguema;Hypomesus.olidus;native
Amguema;Lethenteron.kessleri;native
Amguema;Lota.lota;native
Amguema;Oncorhynchus.gorbuscha;native
Amguema;Oncorhynchus.keta;native
Amguema;Oncorhynchus.kisutch;native
Amguema;Oncorhynchus.nerka;native
Amguema;Oncorhynchus.tshawytscha;native
Amguema;Osmerus.mordax.mordax;native
Amguema;Prosopium.cylindraceum;native
Amguema;Pungitius.pungitius;native
Amguema;Salvelinus.alpinus.alpinus;native
Amguema;Salvelinus.malma;native
Amguema;Salvelinus.taranetzi;native
Amguema;Stenodus.leucichthys;native
Amguema;Thymallus.arcticus;native
Amguema;Myoxocephalus.quadricornis;native
Amu.Darya;Abramis.brama;native
Amu.Darya;Ballerus.sapa;native
Amu.Darya;Acipenser.nudiventris;native
Amu.Darya;Alburnoides.bipunctatus;native
Amu.Darya;Alburnoides.taeniatus;native
Amu.Darya;Hypophthalmichthys.nobilis;exotic
Amu.Darya;Aspiolucius.esocinus;native
Amu.Darya;Leuciscus.aspius;native
Amu.Darya;Luciobarbus.brachycephalus;native
Amu.Darya;Luciobarbus.capito;native
Amu.Darya;Capoeta.capoeta.capoeta;native
Amu.Darya;Capoetobrama.kuschakewitschi.kuschakewitschi;native
Amu.Darya;Carassius.auratus;native
Amu.Darya;Carassius.gibelio;exotic
Amu.Darya;Alburnus.chalcoides;native
Amu.Darya;Channa.argus.argus;exotic
Amu.Darya;Ctenopharyngodon.idella;exotic
Amu.Darya;Cyprinus.carpio;native
Amu.Darya;Dzihunia.amudarjensis;native
Amu.Darya;Esox.lucius;native
Amu.Darya;Gambusia.affinis;exotic
Amu.Darya;Glyptosternon.akhtari;native
Amu.Darya;Glyptosternon.reticulatum;native
Amu.Darya;Gobio.gobio;native
Amu.Darya;Gymnocephalus.cernua;native
Amu.Darya;Hemiculter.leucisculus;exotic
Amu.Darya;Hypophthalmichthys.molitrix;exotic
Amu.Darya;Ictalurus.punctatus;exotic
Amu.Darya;Knipowitschia.caucasica;native
Amu.Darya;Leuciscus.idus;native
Amu.Darya;Leuciscus.lehmanni;native
Amu.Darya;Leuciscus.leuciscus;native
Amu.Darya;Mylopharyngodon.piceus;exotic
Amu.Darya;Iskandaria.kuschakewitschi;native
Amu.Darya;Paracobitis.longicauda;native
Amu.Darya;Nemacheilus.oxianus;native
Amu.Darya;Oncorhynchus.mykiss;exotic
Amu.Darya;Paracobitis.malapterura;native
Amu.Darya;Pelecus.cultratus;native
Amu.Darya;Perca.fluviatilis;native
Amu.Darya;Perca.schrenkii;exotic
Amu.Darya;Pseudorasbora.parva;exotic
Amu.Darya;Pseudoscaphirhynchus.hermanni;native
Amu.Darya;Pseudoscaphirhynchus.kaufmanni;native
Amu.Darya;Pungitius.platygaster;native
Amu.Darya;Rhinogobius.similis;exotic
Amu.Darya;Rutilus.rutilus;native
Amu.Darya;Sabanejewia.aurata;native
Amu.Darya;Salmo.trutta;native
Amu.Darya;Sander.lucioperca;native
Amu.Darya;Scardinius.erythrophthalmus;native
Amu.Darya;Schizothorax.curvifrons;native
Amu.Darya;Schizothorax.microcephalus;native
Amu.Darya;Schizothorax.plagiostomus;native
Amu.Darya;Silurus.glanis;native
Amu.Darya;Tinca.tinca;exotic
Amu.Darya;Triplophysa.dorsalis;native
Amu.Darya;Triplophysa.griffithii;native
Amu.Darya;Triplophysa.stoliczkai;native
Amu.Darya;Triplophysa.tenuis;native
Amur;Abbottina.rivularis;native
Amur;Acheilognathus.asmussii;native
Amur;Acanthorhodeus.chankaensis;native
Amur;Acheilognathus.macropterus;native
Amur;Acipenser.medirostris;native
Amur;Acipenser.schrenckii;native
Amur;Aphyocypris.chinensis;native
Amur;Hypophthalmichthys.nobilis;exotic
Amur;Barbatula.toni;native
Amur;Brachymystax.lenok;native
Amur;Brachymystax.savinovi;native
Amur;Brachymystax.tumensis;native
Amur;Carassius.auratus;native
Amur;Carassius.gibelio;native
Amur;Channa.argus.argus;native
Amur;Chanodichthys.dabryi;native
Amur;Chanodichthys.mongolicus;native
Amur;Cobitis.choii;native
Amur;Cobitis.lutheri;native
Amur;Cobitis.melanoleuca.melanoleuca;native
Amur;Coregonus.chadary;native
Amur;Coregonus.ussuriensis;native
Amur;Cottus.poecilopus;native
Amur;Ctenopharyngodon.idella;native
Amur;Culter.alburnus;native
Amur;Chanodichthys.erythropterus;native
Amur;Cyprinus.carpio;exotic
Amur;Eleginus.gracilis;native
Amur;Elopichthys.bambusa;native
Amur;Esox.reichertii;native
Amur;Gnathopogon.strigatus;native
Amur;Gobio.cynocephalus;native
Amur;Gobio.soldatovi;native
Amur;Gobiobotia.pappenheimi;native
Amur;Gymnogobius.urotaenia;native
Amur;Hemibarbus.labeo;native
Amur;Hemibarbus.maculatus;native
Amur;Hemiculter.leucisculus;native
Amur;Hemiculter.lucidus;native
Amur;Hucho.taimen;native
Amur;Huso.dauricus;native
Amur;Hypomesus.nipponensis;native
Amur;Hypomesus.olidus;native
Amur;Hypophthalmichthys.molitrix;native
Amur;Ictalurus.punctatus;exotic
Amur;Ladislavia.taczanowskii;native
Amur;Lethenteron.camtschaticum;native
Amur;Lethenteron.reissneri;native
Amur;Lefua.costata;native
Amur;Parabotia.mantschurica;native
Amur;Leuciscus.waleckii;native
Amur;Liopsetta.pinnifasciata;native
Amur;Lota.lota;native
Amur;Macropodus.opercularis;native
Amur;Megalobrama.terminalis;native
Amur;Mesocottus.haitej;native
Amur;Micropercops.cinctus;native
Amur;Microphysogobio.tungtingensis;native
Amur;Misgurnus.anguillicaudatus;native
Amur;Misgurnus.mohoity;native
Amur;Misgurnus.nikolskyi;native
Amur;Mugil.cephalus;exotic
Amur;Mylopharyngodon.piceus;native
Amur;Ochetobius.elongatus;exotic
Amur;Oncorhynchus.gorbuscha;native
Amur;Oncorhynchus.keta;native
Amur;Oncorhynchus.kisutch;native
Amur;Oncorhynchus.masou.masou;native
Amur;Oncorhynchus.mykiss;native
Amur;Oncorhynchus.nerka;native
Amur;Oncorhynchus.tshawytscha;native
Amur;Opsariichthys.bidens;native
Amur;Oryzias.latipes;exotic
Amur;Osmerus.mordax.mordax;native
Amur;Parabramis.pekinensis;native
Amur;Paramisgurnus.dabryanus;exotic
Amur;Tachysurus.brashnikowi;native
Amur;Tachysurus.fulvidraco;native
Amur;Tachysurus.argentivittatus;native
Amur;Tachysurus.sinensis;native
Amur;Perca.fluviatilis;exotic
Amur;Perccottus.glenii;native
Amur;Rhynchocypris.czekanowskii;native
Amur;Rhynchocypris.lagowskii;native
Amur;Rhynchocypris.oxycephalus;native
Amur;Rhynchocypris.percnurus;native
Amur;Phoxinus.phoxinus;native
Amur;Plagiognathops.microlepis;native
Amur;Platichthys.stellatus;native
Amur;Pseudaspius.leptocephalus;native
Amur;Tachysurus.herzensteini;native
Amur;Pelteobagrus.ussuriensis;native
Amur;Pseudorasbora.parva;native
Amur;Pungitius.sinensis;native
Amur;Pungitius.pungitius;native
Amur;Pungitius.tymensis;native
Amur;Rhinogobius.lindbergi;native
Amur;Rhodeus.amurensis;native
Amur;Rhodeus.ocellatus;exotic
Amur;Rhodeus.sericeus;native
Amur;Romanogobio.tenuicorpus;native
Amur;Salvelinus.japonicus;native
Amur;Salvelinus.malma;native
Amur;Sander.lucioperca;exotic
Amur;Sarcocheilichthys.czerskii;native
Amur;Sarcocheilichthys.sinensis.sinensis;native
